cluster,xGeo,yGeo,conf
438,757256.4849976366,6266730.842439204,0.2904406785964966
439,757094.9148128098,6266732.930434297,0.5242606401443481
440,757096.0434741443,6266732.919521338,0.5799595713615417
441,757177.161346379,6266729.821977331,0.7078292965888977
442,757111.2860310738,6266727.970890074,0.3893615007400512
443,757188.0679230838,6266724.450671076,0.4898624420166015
444,757186.0030536642,6266726.688747672,0.3399095833301544
445,757092.1319858026,6266718.06624667,0.7476515769958496
446,757238.6364356211,6266713.727196776,0.7919334173202515
447,757095.9182552256,6266712.306629415,0.2874641418457031
448,757107.6625856437,6266711.560446867,0.4839118421077728
449,757117.951039738,6266700.981470614,0.4367147088050842
450,757200.0133990579,6266700.839576885,0.3733083009719848
451,757196.9713891537,6266698.192948347,0.568632185459137
452,757158.0984685486,6266693.534943282,0.2824779152870178
453,757186.086626417,6266690.847141712,0.3947392106056213
454,757230.5786826364,6266688.444293581,0.5422428250312805
455,757150.5087707022,6266686.051038435,0.7256539463996887
456,757191.0638184238,6266687.678596311,0.3673334419727325
457,757140.5946931904,6266685.546156137,0.2955641746520996
458,757132.4742326114,6266680.809149873,0.510218620300293
459,757138.5621387428,6266685.575720768,0.3033108413219452
460,757219.4568217798,6266678.549583674,0.7640708684921265
461,757127.765533096,6266679.114832698,0.4315626621246338
462,757137.9292819565,6266675.813703506,0.2955884039402008
463,757181.0096610254,6266675.868000059,0.3349160850048065
464,757223.589205808,6266680.406663629,0.5232275128364563
465,757112.8258516362,6266674.414462083,0.6175363659858704
466,757078.1432586078,6266665.804500251,0.3826937079429626
467,757170.5479513427,6266665.901820343,0.3762582242488861
468,757174.9804527229,6266670.467489387,0.2501700818538666
469,757089.2791646823,6266663.8914892,0.7941614985466003
470,757141.986372537,6266658.272368579,0.2538581192493438
471,757084.8843691414,6266655.517072349,0.5370969772338867
472,757081.2990760347,6266650.858523219,0.4288054704666137
473,757100.6819964116,6266650.831477611,0.2626596689224243
474,757049.521816737,6266648.486946492,0.5195077657699585
475,757071.1969274031,6266648.346169541,0.4363854527473449
476,757076.5291223282,6266646.99948357,0.7353858351707458
477,757208.0724192994,6266647.419276215,0.4040014743804931
478,757071.9299907127,6266645.361375384,0.6243150234222412
479,757198.9684524303,6266633.42187193,0.3528496921062469
480,757063.6362070506,6266630.815957158,0.302910566329956
481,757139.3253242959,6266631.76891532,0.7739496231079102
482,757140.5666784113,6266628.922745704,0.5364483594894409
483,757104.9838665818,6266625.369048225,0.4164416790008545
484,757135.1406740729,6266613.972075051,0.7802076935768127
485,757059.4185067588,6266610.782116703,0.3252300024032593
486,757177.7785590101,6266610.677571476,0.749433159828186
487,757056.060049302,6266605.825995772,0.2544575929641723
488,757056.7054816617,6266599.28345029,0.7584137916564941
489,757135.6843981808,6266594.132379263,0.2798369228839874
490,757134.1622899389,6266592.329097657,0.2967951595783233
491,757062.71111086,6266588.346828646,0.5502380728721619
492,757104.4240726853,6266587.583692831,0.654602587223053
493,757062.9951380413,6266585.606942478,0.6092156171798706
494,757077.852972067,6266585.801726549,0.5653791427612305
495,757013.7478528759,6266585.489634561,0.2811647951602936
